costo,tiempo
9428, 4197
11398, 1678
11398, 1678
9428, 4197
9434, 2439
9823, 2324
10634, 2142
11378, 1759
11023, 2027
9554, 2356
10754, 2059
9801, 2336
11001, 2039
11023, 2027
11378, 1759
9823, 2324
10634, 2142
9532, 2387
10710, 2131
10644, 2133
9532, 2387
10732, 2090
11396, 1703
9434, 2439
10732, 2090
10754, 2059
11001, 2039
9554, 2356
9801, 2336
11396, 1703
10710, 2131
10644, 2133
9428, 4197
11398, 1678
11023, 2027
11378, 1759
9823, 2324
10634, 2142
9532, 2387
9434, 2439
10732, 2090
10754, 2059
11001, 2039
9554, 2356
9801, 2336
11396, 1703
10710, 2131
10644, 2133
9428, 4197
11398, 1678
11023, 2027
11378, 1759
9823, 2324
10634, 2142
9532, 2387
9434, 2439
10732, 2090
10754, 2059
11001, 2039
9554, 2356
9801, 2336
11396, 1703
10710, 2131
10644, 2133
9428, 4197
11398, 1678
11023, 2027
11378, 1759
9823, 2324
10634, 2142
9532, 2387
9434, 2439
10732, 2090
10754, 2059
11001, 2039
9554, 2356
9801, 2336
11396, 1703
10710, 2131
10644, 2133
9428, 4197
11398, 1678
11023, 2027
11378, 1759
9823, 2324
10634, 2142
9532, 2387
9434, 2439
10732, 2090
10754, 2059
11001, 2039
9554, 2356
9801, 2336
11396, 1703
10710, 2131
10644, 2133
9428, 4197
11398, 1678
11023, 2027
11378, 1759
