costo,tiempo
8832, 872
6377, 6805
6377, 6805
8832, 872
6385, 3867
6377, 6413
7208, 1670
8199, 1337
6466, 2789
6385, 3867
6496, 2226
6496, 2618
6377, 6413
7208, 1670
6466, 2789
8199, 1337
8492, 1049
6867, 1847
8624, 1045
6999, 1842
6570, 2172
8437, 1123
6812, 1921
8777, 946
7153, 1744
8707, 953
8367, 1134
7083, 1751
6743, 1932
6496, 2618
6657, 2039
8282, 1242
8312, 1208
7028, 1825
6688, 2006
8201, 1335
6577, 2133
8283, 1225
8652, 1027
8229, 1304
6605, 2101
6659, 2023
8442, 1101
8317, 1186
8783, 924
6818, 1899
7158, 1722
7033, 1803
8250, 1283
6626, 2081
6605, 2101
8229, 1304
8624, 1045
6999, 1842
8249, 1286
6624, 2083
7064, 1769
7188, 1688
6848, 1865
6723, 1950
8813, 891
8473, 1068
8348, 1152
8688, 972
6570, 2172
8658, 1005
6693, 1984
8798, 912
8458, 1089
8673, 993
7049, 1791
7174, 1710
6708, 1971
6833, 1887
8333, 1174
6743, 1932
8367, 1134
6575, 2135
6496, 2226
7188, 1688
6848, 1865
8348, 1152
8473, 1068
8688, 972
7064, 1769
6723, 1950
8813, 891
7083, 1751
8707, 953
6867, 1847
8492, 1049
6708, 1971
7174, 1710
6833, 1887
8673, 993
8798, 912
7049, 1791
8458, 1089
8333, 1174
8250, 1283
