costo,tiempo
5243, 3895
6177, 967
5243, 3895
6177, 967
5386, 2753
5865, 2095
5865, 2095
5386, 2753
6107, 1091
6107, 1091
6112, 984
6112, 984
5243, 3895
5865, 2095
5386, 2753
6107, 1091
6112, 984
5243, 3895
6112, 984
5865, 2095
5386, 2753
6107, 1091
5243, 3895
6112, 984
5865, 2095
5386, 2753
6107, 1091
5243, 3895
6112, 984
5865, 2095
5386, 2753
6107, 1091
5243, 3895
6112, 984
5865, 2095
5386, 2753
6107, 1091
5243, 3895
6112, 984
5865, 2095
5386, 2753
6107, 1091
6112, 984
5865, 2095
5386, 2753
6107, 1091
6112, 984
5865, 2095
6107, 1091
6112, 984
5865, 2095
6107, 1091
6112, 984
5865, 2095
6107, 1091
6112, 984
5865, 2095
6107, 1091
6112, 984
5865, 2095
6107, 1091
6112, 984
5865, 2095
6107, 1091
6112, 984
5865, 2095
6107, 1091
6112, 984
5865, 2095
6107, 1091
6112, 984
5865, 2095
6107, 1091
6112, 984
5865, 2095
6107, 1091
6112, 984
5865, 2095
6107, 1091
6112, 984
6107, 1091
6107, 1091
6107, 1091
6107, 1091
5865, 2095
6112, 984
6112, 984
6107, 1091
6107, 1091
6112, 984
5865, 2095
6112, 984
5865, 2095
6112, 984
6107, 1091
5865, 2095
6107, 1091
6107, 1091
5865, 2095
6112, 984
