costo,tiempo
11288, 1726
9735, 5147
11288, 1726
9735, 5147
11236, 1790
10203, 2235
9848, 4101
9848, 3754
10074, 2570
9848, 4101
10074, 2917
11236, 1790
9976, 3420
10074, 2917
10203, 2235
10197, 2294
9971, 3478
10197, 2294
9971, 3478
10074, 2570
9848, 3754
9976, 3420
11288, 1726
9735, 5147
9848, 4101
11236, 1790
10074, 2917
10197, 2294
9971, 3478
10074, 2570
9848, 3754
9976, 3420
11288, 1726
9735, 5147
9848, 4101
11236, 1790
10074, 2917
10197, 2294
9971, 3478
10074, 2570
9848, 3754
9976, 3420
11288, 1726
9735, 5147
9848, 4101
11236, 1790
10074, 2917
10197, 2294
9971, 3478
10074, 2570
9848, 3754
9976, 3420
9735, 5147
11288, 1726
9848, 4101
11236, 1790
10074, 2917
10197, 2294
9971, 3478
10074, 2570
9848, 3754
9976, 3420
9735, 5147
11288, 1726
9848, 4101
11236, 1790
10074, 2917
10197, 2294
9971, 3478
10074, 2570
9848, 3754
9976, 3420
11288, 1726
9735, 5147
9848, 4101
11236, 1790
10074, 2917
10197, 2294
9971, 3478
10074, 2570
9848, 3754
9735, 5147
11288, 1726
9848, 4101
11236, 1790
10074, 2917
10197, 2294
9971, 3478
10074, 2570
9848, 3754
11288, 1726
9735, 5147
9848, 4101
11236, 1790
10074, 2917
10197, 2294
9971, 3478
10074, 2570
9848, 3754
11288, 1726
