costo,tiempo
12375, 2685
9766, 13388
12375, 2685
9858, 6109
10482, 5167
12157, 2911
11346, 3087
10200, 5331
10801, 3608
10801, 3608
10841, 3510
11070, 3153
11346, 3087
10043, 5946
10200, 5331
11070, 3153
11177, 3093
10043, 5946
9996, 5998
12192, 2776
10841, 3510
9858, 6109
12299, 2716
11177, 3093
12299, 2716
12157, 2911
9996, 5998
12192, 2776
12375, 2685
10801, 3608
11346, 3087
11070, 3153
10200, 5331
10043, 5946
10841, 3510
9858, 6109
11177, 3093
12299, 2716
12157, 2911
9996, 5998
12192, 2776
12375, 2685
10801, 3608
11346, 3087
11070, 3153
10200, 5331
10043, 5946
10841, 3510
9858, 6109
11177, 3093
12299, 2716
12157, 2911
9996, 5998
12192, 2776
12375, 2685
10801, 3608
11346, 3087
11070, 3153
10200, 5331
10043, 5946
10841, 3510
9858, 6109
11177, 3093
12299, 2716
12157, 2911
9996, 5998
12192, 2776
12375, 2685
10801, 3608
11346, 3087
11070, 3153
10200, 5331
10043, 5946
9858, 6109
11177, 3093
12299, 2716
12157, 2911
9996, 5998
12192, 2776
10801, 3608
11346, 3087
11070, 3153
10200, 5331
10043, 5946
9858, 6109
11177, 3093
12299, 2716
12157, 2911
9996, 5998
12192, 2776
10801, 3608
11346, 3087
10200, 5331
10043, 5946
9858, 6109
11177, 3093
11070, 3153
9996, 5998
12192, 2776
12157, 2911
