costo,tiempo
6999, 1355
6769, 3716
6769, 3716
6999, 1355
6843, 2418
6815, 3677
6889, 2379
6889, 2379
6815, 3677
6769, 3716
6999, 1355
6889, 2379
6815, 3677
6769, 3716
6999, 1355
6889, 2379
6815, 3677
6769, 3716
6999, 1355
6889, 2379
6815, 3677
6769, 3716
6999, 1355
6889, 2379
6815, 3677
6769, 3716
6999, 1355
6889, 2379
6815, 3677
6769, 3716
6999, 1355
6889, 2379
6815, 3677
6769, 3716
6999, 1355
6889, 2379
6815, 3677
6999, 1355
6769, 3716
6889, 2379
6815, 3677
6999, 1355
6769, 3716
6889, 2379
6815, 3677
6769, 3716
6999, 1355
6889, 2379
6815, 3677
6999, 1355
6889, 2379
6815, 3677
6999, 1355
6815, 3677
6889, 2379
6815, 3677
6815, 3677
6815, 3677
6815, 3677
6815, 3677
6815, 3677
6815, 3677
6815, 3677
6815, 3677
6815, 3677
6815, 3677
6815, 3677
6815, 3677
6815, 3677
6815, 3677
6815, 3677
6815, 3677
6815, 3677
6815, 3677
6815, 3677
6815, 3677
6815, 3677
6815, 3677
6815, 3677
6815, 3677
6815, 3677
6815, 3677
6815, 3677
6815, 3677
6815, 3677
6815, 3677
6815, 3677
6815, 3677
6815, 3677
6815, 3677
6815, 3677
6815, 3677
6815, 3677
6815, 3677
6815, 3677
6815, 3677
6815, 3677
6815, 3677
6815, 3677
6815, 3677
