costo,tiempo
20634, 3075
14753, 5494
20634, 3075
14753, 5494
16304, 4359
18815, 3250
17496, 3399
20627, 3133
16259, 5085
18815, 3250
14963, 5382
16193, 5106
17210, 3689
17120, 4051
14963, 5382
17210, 3689
16193, 5106
17496, 3399
16910, 4163
16304, 4359
16910, 4163
17120, 4051
20627, 3133
16944, 4152
16944, 4152
16259, 5085
14753, 5494
20634, 3075
18815, 3250
17210, 3689
16193, 5106
17496, 3399
16304, 4359
16910, 4163
17120, 4051
20627, 3133
16259, 5085
20634, 3075
14753, 5494
18815, 3250
17210, 3689
16193, 5106
17496, 3399
16304, 4359
16910, 4163
17120, 4051
20627, 3133
16259, 5085
14753, 5494
20634, 3075
18815, 3250
16193, 5106
17210, 3689
17496, 3399
16304, 4359
16910, 4163
17120, 4051
20627, 3133
16259, 5085
20634, 3075
14753, 5494
18815, 3250
16193, 5106
17210, 3689
17496, 3399
16304, 4359
16910, 4163
17120, 4051
20627, 3133
16259, 5085
14753, 5494
20634, 3075
18815, 3250
16193, 5106
17210, 3689
16910, 4163
17496, 3399
16304, 4359
17120, 4051
20627, 3133
16259, 5085
14753, 5494
20634, 3075
18815, 3250
16193, 5106
17210, 3689
16910, 4163
17496, 3399
16304, 4359
17120, 4051
20627, 3133
16259, 5085
20634, 3075
14753, 5494
18815, 3250
16193, 5106
17210, 3689
16910, 4163
17496, 3399
16304, 4359
