costo,tiempo
10439, 884
9904, 1399
10439, 884
9904, 1399
10429, 909
10320, 916
10229, 1075
10010, 1285
10062, 1196
10168, 1082
10062, 1196
10010, 1285
10256, 1021
10300, 976
10256, 1021
9957, 1319
10309, 941
10273, 980
10118, 1117
9931, 1380
10090, 1176
9907, 1381
10066, 1177
10309, 941
9986, 1316
10229, 1075
10145, 1113
10093, 1158
9934, 1362
10269, 998
10269, 998
10165, 1100
9954, 1338
10004, 1303
10112, 1134
9949, 1345
10107, 1142
9949, 1345
10107, 1142
9934, 1362
10093, 1158
9999, 1310
10158, 1107
10320, 916
10429, 909
10145, 1113
9986, 1316
10300, 976
10112, 1134
10004, 1303
10158, 1107
9954, 1338
9999, 1310
10168, 1082
10165, 1100
10118, 1117
10273, 980
9957, 1319
9907, 1381
10090, 1176
9931, 1380
10066, 1177
9904, 1399
10439, 884
10062, 1196
10010, 1285
10256, 1021
10309, 941
10229, 1075
10269, 998
10107, 1142
9949, 1345
9934, 1362
10093, 1158
10320, 916
10429, 909
10145, 1113
9986, 1316
10300, 976
10004, 1303
10158, 1107
9954, 1338
9999, 1310
10168, 1082
10165, 1100
10118, 1117
10273, 980
9957, 1319
9907, 1381
10090, 1176
9931, 1380
10066, 1177
10439, 884
9904, 1399
10062, 1196
10010, 1285
10256, 1021
10309, 941
10229, 1075
10269, 998
10107, 1142
9949, 1345
9934, 1362
10093, 1158
10320, 916
10429, 909
10145, 1113
9986, 1316
10300, 976
10004, 1303
10158, 1107
9954, 1338
9999, 1310
10168, 1082
10165, 1100
10118, 1117
10273, 980
9957, 1319
9907, 1381
10090, 1176
9931, 1380
10066, 1177
10439, 884
9904, 1399
10062, 1196
10010, 1285
10256, 1021
10309, 941
10229, 1075
10269, 998
9949, 1345
10107, 1142
10093, 1158
9934, 1362
10320, 916
10429, 909
10145, 1113
9986, 1316
10300, 976
10004, 1303
10158, 1107
9954, 1338
9999, 1310
10168, 1082
10165, 1100
10273, 980
10118, 1117
9957, 1319
9907, 1381
9931, 1380
10090, 1176
10066, 1177
9904, 1399
10439, 884
10062, 1196
10010, 1285
10256, 1021
10309, 941
10229, 1075
10269, 998
9949, 1345
10107, 1142
10093, 1158
9934, 1362
10320, 916
10429, 909
10145, 1113
9986, 1316
10300, 976
10004, 1303
10158, 1107
9954, 1338
9999, 1310
10168, 1082
10165, 1100
10273, 980
10118, 1117
9957, 1319
9907, 1381
10090, 1176
9931, 1380
10066, 1177
10439, 884
9904, 1399
10062, 1196
10010, 1285
10256, 1021
10309, 941
10229, 1075
10269, 998
9949, 1345
10107, 1142
10093, 1158
9934, 1362
10320, 916
10429, 909
10145, 1113
9986, 1316
10300, 976
10004, 1303
