costo,tiempo
8162, 829
6816, 1208
6816, 1208
8162, 829
6824, 1147
7689, 1106
8042, 843
7886, 967
7899, 914
7735, 1039
7886, 967
7899, 914
7720, 1051
7735, 1039
8042, 843
7689, 1106
6824, 1147
7720, 1051
8162, 829
6816, 1208
7886, 967
7899, 914
7735, 1039
8042, 843
7689, 1106
6824, 1147
7720, 1051
6816, 1208
8162, 829
7886, 967
7899, 914
7735, 1039
8042, 843
7689, 1106
6824, 1147
7720, 1051
6816, 1208
8162, 829
7886, 967
7899, 914
7735, 1039
8042, 843
6824, 1147
7720, 1051
8162, 829
6816, 1208
7886, 967
7735, 1039
8042, 843
6824, 1147
7720, 1051
6816, 1208
8162, 829
7886, 967
7735, 1039
8042, 843
6824, 1147
7720, 1051
6816, 1208
8162, 829
7886, 967
7735, 1039
8042, 843
6824, 1147
7720, 1051
6816, 1208
8162, 829
7886, 967
7735, 1039
8042, 843
6824, 1147
7720, 1051
8162, 829
6816, 1208
7886, 967
7735, 1039
8042, 843
7720, 1051
6816, 1208
8162, 829
7886, 967
7735, 1039
8042, 843
7720, 1051
8162, 829
6816, 1208
7886, 967
7735, 1039
8042, 843
7720, 1051
6816, 1208
8162, 829
7886, 967
7735, 1039
8042, 843
7720, 1051
6816, 1208
8162, 829
7886, 967
7735, 1039
8042, 843
7720, 1051
8162, 829
6816, 1208
7886, 967
7735, 1039
8042, 843
7720, 1051
6816, 1208
8162, 829
7886, 967
7735, 1039
8042, 843
7720, 1051
6816, 1208
8162, 829
7886, 967
7735, 1039
8042, 843
7720, 1051
8162, 829
7886, 967
7735, 1039
8042, 843
7720, 1051
8162, 829
7886, 967
7735, 1039
8042, 843
7720, 1051
8162, 829
7886, 967
7735, 1039
8042, 843
7720, 1051
8162, 829
7886, 967
7735, 1039
8042, 843
7720, 1051
8162, 829
8042, 843
7735, 1039
7720, 1051
8162, 829
8042, 843
7720, 1051
7735, 1039
8162, 829
8042, 843
7720, 1051
7735, 1039
8162, 829
8042, 843
7720, 1051
7735, 1039
8162, 829
8042, 843
7720, 1051
7735, 1039
8162, 829
8042, 843
7720, 1051
7735, 1039
8162, 829
8042, 843
7720, 1051
7735, 1039
8162, 829
8042, 843
7720, 1051
7735, 1039
8162, 829
8042, 843
7720, 1051
7735, 1039
8162, 829
8042, 843
7720, 1051
7735, 1039
8162, 829
8042, 843
7720, 1051
7735, 1039
8162, 829
7720, 1051
7735, 1039
7886, 967
7735, 1039
7720, 1051
8162, 829
7720, 1051
7886, 967
7735, 1039
7735, 1039
8042, 843
8162, 829
8042, 843
8162, 829
7735, 1039
