costo,tiempo
5624, 2980
8310, 1121
8310, 1121
5624, 2980
6522, 2019
6522, 2019
7005, 1747
5725, 2643
7005, 1747
5799, 2417
5649, 2938
7693, 1440
7473, 1463
5681, 2776
7786, 1331
8162, 1146
6374, 2045
7097, 1648
7071, 1709
7207, 1553
7264, 1527
7953, 1210
5799, 2417
8032, 1193
7343, 1510
8162, 1146
5691, 2751
5700, 2685
6166, 2109
7896, 1237
7473, 1463
8093, 1172
7404, 1488
8093, 1172
7404, 1488
6040, 2221
7693, 1440
7751, 1386
6244, 2092
7343, 1510
8032, 1193
7862, 1291
7264, 1527
7953, 1210
6084, 2178
6305, 2071
6360, 2062
7197, 1597
6084, 2178
6290, 2088
6244, 2092
5681, 2776
6151, 2126
5824, 2375
6109, 2136
7029, 1718
7751, 1386
7862, 1291
5934, 2281
7776, 1363
7886, 1269
6040, 2221
7182, 1614
7125, 1641
6374, 2045
6094, 2153
5634, 2955
5710, 2660
5809, 2392
7207, 1553
7896, 1237
5900, 2321
5919, 2298
5983, 2247
5866, 2366
5700, 2685
5691, 2751
5919, 2298
5900, 2321
5974, 2272
6166, 2109
7071, 1709
7140, 1624
5976, 2272
7776, 1363
7886, 1269
7197, 1597
6010, 2227
7761, 1380
7871, 1286
6094, 2153
5710, 2660
5809, 2392
5634, 2955
7014, 1735
5995, 2244
5998, 2230
7014, 1735
7154, 1621
5875, 2363
5885, 2338
5885, 2338
5824, 2375
7029, 1718
6109, 2136
6151, 2126
5934, 2281
6305, 2071
6360, 2062
5881, 2349
7125, 1641
7182, 1614
7154, 1621
5866, 2366
7761, 1380
7871, 1286
6290, 2088
6010, 2227
5881, 2349
7140, 1624
5974, 2272
5983, 2247
5875, 2363
5976, 2272
5998, 2230
5995, 2244
8310, 1121
5624, 2980
6522, 2019
7005, 1747
7776, 1363
5799, 2417
8162, 1146
7473, 1463
8093, 1172
7404, 1488
7862, 1291
7693, 1440
7343, 1510
8032, 1193
7264, 1527
7953, 1210
6084, 2178
6244, 2092
5681, 2776
7751, 1386
6040, 2221
6374, 2045
7207, 1553
7896, 1237
5700, 2685
5919, 2298
5900, 2321
6166, 2109
7071, 1709
7886, 1269
7197, 1597
6094, 2153
5710, 2660
5809, 2392
5634, 2955
5885, 2338
5824, 2375
6109, 2136
6151, 2126
5934, 2281
6305, 2071
6360, 2062
7182, 1614
7125, 1641
5866, 2366
7761, 1380
7871, 1286
6290, 2088
6010, 2227
5881, 2349
7140, 1624
5974, 2272
5983, 2247
5875, 2363
5976, 2272
5998, 2230
5995, 2244
5624, 2980
6522, 2019
7005, 1747
7776, 1363
5799, 2417
8162, 1146
7473, 1463
8093, 1172
7404, 1488
7862, 1291
7693, 1440
7343, 1510
8032, 1193
7264, 1527
7953, 1210
6084, 2178
6244, 2092
