costo,tiempo
11576, 1275
9939, 4416
9939, 4416
11576, 1275
10478, 4211
10488, 2309
10921, 1429
10732, 2163
11332, 1420
10732, 2163
11429, 1305
10921, 1429
10478, 4211
11429, 1305
11350, 1397
10488, 2309
11350, 1397
11332, 1420
9939, 4416
11576, 1275
10732, 2163
10921, 1429
10478, 4211
11429, 1305
10488, 2309
11350, 1397
11332, 1420
9939, 4416
11576, 1275
10732, 2163
10478, 4211
11429, 1305
10488, 2309
11350, 1397
11332, 1420
9939, 4416
11576, 1275
10732, 2163
10478, 4211
11429, 1305
10488, 2309
11350, 1397
11332, 1420
9939, 4416
11576, 1275
10732, 2163
10478, 4211
11429, 1305
10488, 2309
11350, 1397
11332, 1420
9939, 4416
11576, 1275
10732, 2163
10478, 4211
11429, 1305
10488, 2309
11350, 1397
11332, 1420
9939, 4416
11576, 1275
11332, 1420
10732, 2163
10478, 4211
10488, 2309
11350, 1397
9939, 4416
11576, 1275
11332, 1420
10732, 2163
10478, 4211
10488, 2309
11350, 1397
9939, 4416
11576, 1275
11332, 1420
10732, 2163
10478, 4211
10488, 2309
11350, 1397
9939, 4416
11576, 1275
11332, 1420
10732, 2163
10478, 4211
11350, 1397
9939, 4416
11576, 1275
11332, 1420
10732, 2163
10478, 4211
11350, 1397
9939, 4416
11576, 1275
11332, 1420
10732, 2163
10478, 4211
11350, 1397
9939, 4416
11576, 1275
11332, 1420
10732, 2163
11350, 1397
9939, 4416
11576, 1275
11332, 1420
10732, 2163
11350, 1397
9939, 4416
11576, 1275
11332, 1420
10732, 2163
11350, 1397
11576, 1275
11332, 1420
10732, 2163
11576, 1275
11332, 1420
10732, 2163
11576, 1275
11332, 1420
10732, 2163
11576, 1275
11332, 1420
10732, 2163
11576, 1275
11332, 1420
10732, 2163
11576, 1275
11332, 1420
10732, 2163
11576, 1275
11332, 1420
10732, 2163
11576, 1275
11332, 1420
11576, 1275
11332, 1420
11576, 1275
11332, 1420
11576, 1275
11332, 1420
11576, 1275
11332, 1420
11576, 1275
11332, 1420
11576, 1275
11332, 1420
11576, 1275
11332, 1420
11576, 1275
11332, 1420
11576, 1275
11332, 1420
11576, 1275
11332, 1420
11576, 1275
11332, 1420
11576, 1275
11332, 1420
11576, 1275
11332, 1420
11576, 1275
11332, 1420
11576, 1275
11332, 1420
11576, 1275
11332, 1420
11576, 1275
11332, 1420
11576, 1275
11332, 1420
11576, 1275
11332, 1420
11576, 1275
11332, 1420
11576, 1275
11332, 1420
11576, 1275
11332, 1420
11576, 1275
11332, 1420
11576, 1275
11332, 1420
11576, 1275
11332, 1420
11332, 1420
11576, 1275
11576, 1275
11332, 1420
11332, 1420
11332, 1420
11576, 1275
10732, 2163
11332, 1420
11576, 1275
11332, 1420
11332, 1420
11332, 1420
11332, 1420
