costo,tiempo
12739, 681
6647, 5013
12739, 681
6647, 5013
11140, 1152
7365, 1155
6684, 4336
6715, 2963
11305, 923
12358, 821
7041, 2003
7054, 1478
12483, 698
6656, 4819
6657, 4555
6827, 2347
6788, 2375
7245, 1361
6666, 4360
6837, 2152
6742, 2745
6779, 2570
6715, 2963
7261, 1232
6724, 2768
6657, 4555
6656, 4819
6779, 2570
6887, 2022
11305, 923
6870, 2046
6854, 2128
7321, 1204
12358, 821
11157, 1064
11140, 1088
12439, 746
12420, 749
11261, 971
11242, 974
7115, 1405
11198, 1023
7322, 1160
11201, 1016
7096, 1473
7158, 1401
7158, 1401
12376, 797
7114, 1449
12376, 797
