costo,tiempo
6056, 2279
8002, 1187
6056, 2279
8002, 1187
6258, 1736
6202, 2133
7213, 1241
7897, 1226
6598, 1589
6404, 1589
6188, 2224
6390, 1680
6624, 1493
6964, 1346
6202, 2133
7108, 1280
7108, 1280
6964, 1346
6258, 1736
6744, 1443
6916, 1395
6624, 1493
6390, 1680
6188, 2224
6744, 1443
6767, 1427
7897, 1226
7197, 1261
7956, 1215
7167, 1262
6826, 1408
7167, 1262
6826, 1408
6767, 1427
6916, 1395
6885, 1396
6857, 1407
7958, 1212
7958, 1212
7213, 1241
6885, 1396
6857, 1407
6598, 1589
7956, 1215
7197, 1261
6404, 1589
8002, 1187
6056, 2279
6202, 2133
7108, 1280
