costo,tiempo
10434, 6321
15833, 3359
10434, 6321
15833, 3359
15555, 3410
12247, 3483
11966, 3555
10727, 4917
10519, 5557
10727, 4917
11966, 3555
10519, 5557
10659, 5033
15555, 3410
12244, 3504
11968, 3533
10659, 5033
10727, 4991
12247, 3483
10727, 4991
11968, 3533
12244, 3504
15833, 3359
10434, 6321
10727, 4917
11966, 3555
10519, 5557
15555, 3410
10659, 5033
12247, 3483
10727, 4991
11968, 3533
12244, 3504
10434, 6321
15833, 3359
10727, 4917
11966, 3555
10519, 5557
15555, 3410
10659, 5033
10727, 4991
11968, 3533
12244, 3504
10434, 6321
15833, 3359
10727, 4917
11966, 3555
15555, 3410
10659, 5033
10727, 4991
11968, 3533
12244, 3504
15833, 3359
10434, 6321
10727, 4917
11966, 3555
15555, 3410
10659, 5033
10727, 4991
11968, 3533
12244, 3504
10434, 6321
15833, 3359
10727, 4917
11966, 3555
15555, 3410
10659, 5033
10727, 4991
11968, 3533
12244, 3504
15833, 3359
10434, 6321
10727, 4917
11966, 3555
15555, 3410
10659, 5033
10727, 4991
11968, 3533
12244, 3504
15833, 3359
10434, 6321
10727, 4917
11966, 3555
15555, 3410
10659, 5033
10727, 4991
11968, 3533
12244, 3504
10434, 6321
15833, 3359
10727, 4917
11966, 3555
15555, 3410
10659, 5033
12244, 3504
10727, 4991
11968, 3533
15833, 3359
10434, 6321
10727, 4917
