costo,tiempo
11264, 2593
10558, 3483
11264, 2593
10558, 3483
10579, 3320
10582, 3295
10634, 3177
11261, 2618
11206, 2649
10638, 3151
10634, 3177
10582, 3295
10579, 3320
11206, 2649
10638, 3151
11261, 2618
11264, 2593
10558, 3483
10634, 3177
10582, 3295
10579, 3320
11206, 2649
10638, 3151
11261, 2618
10558, 3483
11264, 2593
10634, 3177
10582, 3295
10579, 3320
11206, 2649
10638, 3151
11261, 2618
11264, 2593
10558, 3483
10634, 3177
10582, 3295
10579, 3320
10638, 3151
11206, 2649
11261, 2618
10558, 3483
11264, 2593
10634, 3177
10582, 3295
10579, 3320
10638, 3151
10634, 3177
10582, 3295
10558, 3483
10582, 3295
10582, 3295
11264, 2593
10678, 2668
10634, 3177
10582, 3295
10582, 3295
11261, 2618
11206, 2649
11264, 2593
