costo,tiempo
9708, 7519
10346, 2520
9708, 7519
10346, 2520
9726, 3905
9998, 2926
10147, 2901
10197, 2544
9875, 3880
9749, 3904
9925, 3523
9925, 3523
9998, 2926
10197, 2544
10147, 2901
9875, 3880
9726, 3905
9708, 7519
10346, 2520
9925, 3523
9998, 2926
10197, 2544
10147, 2901
9875, 3880
9726, 3905
9708, 7519
10346, 2520
9925, 3523
9998, 2926
10197, 2544
10147, 2901
9708, 7519
10346, 2520
9925, 3523
9998, 2926
10197, 2544
10147, 2901
9708, 7519
10346, 2520
9925, 3523
9998, 2926
10197, 2544
10147, 2901
9708, 7519
10346, 2520
9925, 3523
9998, 2926
10197, 2544
10147, 2901
9708, 7519
10346, 2520
9925, 3523
9998, 2926
10197, 2544
10147, 2901
10346, 2520
9708, 7519
9925, 3523
9998, 2926
10197, 2544
10147, 2901
9708, 7519
10346, 2520
9925, 3523
9998, 2926
10197, 2544
10147, 2901
9708, 7519
10346, 2520
9925, 3523
9998, 2926
10197, 2544
10147, 2901
9708, 7519
10346, 2520
9925, 3523
9998, 2926
10197, 2544
10147, 2901
9708, 7519
10346, 2520
9925, 3523
9998, 2926
10197, 2544
10147, 2901
9708, 7519
10346, 2520
9925, 3523
9998, 2926
10197, 2544
10147, 2901
9708, 7519
10346, 2520
9998, 2926
10197, 2544
10147, 2901
9708, 7519
10346, 2520
9998, 2926
10197, 2544
