costo,tiempo
8678, 5055
10136, 1618
10136, 1618
8678, 5055
8778, 2944
8701, 4938
9290, 2462
9876, 2332
8801, 2821
9118, 2809
9941, 2313
9957, 2009
8701, 4938
9876, 2332
9219, 2719
10075, 1666
10016, 1959
9232, 2532
10070, 1733
10022, 1894
10022, 1894
10070, 1733
9176, 2739
9965, 1964
9224, 2577
9176, 2739
9118, 2809
9232, 2532
9957, 2009
8801, 2821
10075, 1666
9224, 2577
9941, 2313
9965, 1964
10016, 1959
8678, 5055
10136, 1618
8701, 4938
9876, 2332
10022, 1894
10070, 1733
9176, 2739
9118, 2809
9232, 2532
9957, 2009
8801, 2821
10075, 1666
9224, 2577
9941, 2313
9965, 1964
10016, 1959
10136, 1618
8678, 5055
9876, 2332
8701, 4938
9232, 2532
10022, 1894
10070, 1733
9176, 2739
9118, 2809
9957, 2009
8801, 2821
10075, 1666
9224, 2577
9941, 2313
9965, 1964
8678, 5055
9876, 2332
8701, 4938
9232, 2532
10022, 1894
10070, 1733
9176, 2739
9118, 2809
9957, 2009
8801, 2821
10075, 1666
9224, 2577
9941, 2313
9965, 1964
8678, 5055
9876, 2332
8701, 4938
9232, 2532
10070, 1733
9176, 2739
9957, 2009
8801, 2821
10075, 1666
9224, 2577
9941, 2313
9965, 1964
8678, 5055
10075, 1666
8701, 4938
9876, 2332
8801, 2821
9232, 2532
9176, 2739
10070, 1733
