costo,tiempo
9173, 602
6398, 4851
6398, 4851
9173, 602
7231, 677
8935, 630
6531, 1970
6495, 3788
6429, 3939
6653, 1781
6748, 1106
8935, 630
9162, 613
6870, 917
6748, 1106
6653, 1781
6870, 917
7092, 702
6972, 795
7231, 677
6972, 795
6531, 1970
7092, 702
6495, 3788
6429, 3939
9162, 613
9173, 602
6398, 4851
8935, 630
6748, 1106
6653, 1781
6870, 917
7231, 677
6972, 795
6531, 1970
7092, 702
6495, 3788
6429, 3939
9162, 613
6398, 4851
9173, 602
8935, 630
6748, 1106
6653, 1781
6870, 917
7231, 677
6972, 795
6531, 1970
7092, 702
6495, 3788
