costo,tiempo
6987, 1427
6802, 1611
6802, 1611
6987, 1427
6822, 1596
6967, 1441
6822, 1596
6967, 1441
6975, 1430
6975, 1430
6802, 1611
6987, 1427
6822, 1596
6967, 1441
6975, 1430
6802, 1611
6987, 1427
6822, 1596
6967, 1441
6975, 1430
6802, 1611
6987, 1427
6822, 1596
6967, 1441
6975, 1430
6802, 1611
6987, 1427
6822, 1596
6967, 1441
6975, 1430
6802, 1611
6987, 1427
6822, 1596
6967, 1441
6975, 1430
6802, 1611
6987, 1427
6822, 1596
6967, 1441
6975, 1430
6987, 1427
6802, 1611
6822, 1596
6967, 1441
6975, 1430
6987, 1427
6802, 1611
6822, 1596
6967, 1441
6975, 1430
