costo,tiempo
6831, 3457
7974, 1013
7974, 1013
6831, 3457
6859, 2669
7423, 2029
7423, 2029
6832, 3411
6859, 2669
7686, 1713
7806, 1136
7518, 1836
7707, 1379
7806, 1136
7518, 1836
7707, 1379
7686, 1713
6832, 3411
6831, 3457
7423, 2029
6859, 2669
7518, 1836
7707, 1379
7806, 1136
7686, 1713
6832, 3411
6831, 3457
7423, 2029
6859, 2669
7518, 1836
7707, 1379
7686, 1713
6832, 3411
7423, 2029
6859, 2669
7518, 1836
7707, 1379
7686, 1713
6832, 3411
7423, 2029
6859, 2669
7518, 1836
7707, 1379
7686, 1713
6832, 3411
7423, 2029
6859, 2669
7518, 1836
7707, 1379
7686, 1713
6832, 3411
7423, 2029
6859, 2669
7518, 1836
7707, 1379
7686, 1713
6832, 3411
7423, 2029
6859, 2669
7518, 1836
7707, 1379
7686, 1713
6832, 3411
7423, 2029
6859, 2669
7518, 1836
7707, 1379
7686, 1713
6832, 3411
7423, 2029
6859, 2669
7518, 1836
7707, 1379
7686, 1713
6832, 3411
6832, 3411
7423, 2029
6859, 2669
7518, 1836
7707, 1379
7686, 1713
6832, 3411
7423, 2029
6859, 2669
7518, 1836
7707, 1379
6832, 3411
7686, 1713
7686, 1713
7518, 1836
7423, 2029
7707, 1379
7518, 1836
7423, 2029
7518, 1836
6832, 3411
7423, 2029
7686, 1713
7518, 1836
7423, 2029
