costo,tiempo
13468, 1630
9499, 2353
9499, 2353
13468, 1630
13245, 1658
10194, 1755
10067, 1844
9985, 1945
10194, 1755
9728, 2172
9646, 2253
9824, 2114
9838, 2045
10067, 1844
9728, 2172
10163, 1786
10098, 1814
9759, 2142
9759, 2142
10098, 1814
10163, 1786
9824, 2114
9985, 1945
9646, 2253
9858, 2034
9954, 1975
9868, 2015
9964, 1956
9529, 2323
9519, 2342
9615, 2283
9625, 2264
9889, 2004
9934, 1986
9550, 2312
9595, 2294
9595, 2294
9550, 2312
9889, 2004
9934, 1986
9838, 2045
9529, 2323
9625, 2264
9519, 2342
9615, 2283
9868, 2015
9964, 1956
9858, 2034
9954, 1975
13468, 1630
9499, 2353
10194, 1755
10067, 1844
9728, 2172
9759, 2142
10098, 1814
10163, 1786
9824, 2114
9985, 1945
9646, 2253
9595, 2294
9550, 2312
9889, 2004
9934, 1986
9838, 2045
9529, 2323
9625, 2264
9519, 2342
9615, 2283
9964, 1956
9868, 2015
9858, 2034
9954, 1975
13468, 1630
9499, 2353
10194, 1755
10067, 1844
9728, 2172
9759, 2142
10098, 1814
10163, 1786
9824, 2114
9646, 2253
9985, 1945
9595, 2294
9550, 2312
9889, 2004
9934, 1986
9838, 2045
9529, 2323
9625, 2264
9615, 2283
9519, 2342
9964, 1956
9868, 2015
9858, 2034
9954, 1975
9499, 2353
13468, 1630
10194, 1755
