costo,tiempo
9073, 415
6192, 1010
9073, 415
6192, 1010
7796, 571
7468, 854
7450, 877
6403, 912
8007, 473
9054, 438
7796, 571
7468, 854
6385, 935
7989, 496
7989, 496
6385, 935
6403, 912
7450, 877
8007, 473
9054, 438
6192, 1010
9073, 415
7796, 571
7468, 854
7989, 496
6385, 935
6403, 912
7450, 877
8007, 473
9054, 438
6192, 1010
9073, 415
7796, 571
7468, 854
7989, 496
6385, 935
6403, 912
7450, 877
8007, 473
9054, 438
9073, 415
6192, 1010
7796, 571
7468, 854
7989, 496
6385, 935
6403, 912
7450, 877
8007, 473
9054, 438
9073, 415
6192, 1010
7796, 571
7468, 854
7989, 496
6385, 935
6403, 912
7450, 877
8007, 473
9054, 438
9073, 415
6192, 1010
7796, 571
7468, 854
7989, 496
6385, 935
6403, 912
7450, 877
8007, 473
9054, 438
9073, 415
6192, 1010
7796, 571
7468, 854
7989, 496
6385, 935
6403, 912
7450, 877
8007, 473
9054, 438
6192, 1010
9073, 415
7796, 571
7468, 854
7989, 496
6385, 935
6403, 912
7450, 877
8007, 473
9054, 438
6192, 1010
9073, 415
7796, 571
7468, 854
7989, 496
6385, 935
6403, 912
7450, 877
8007, 473
9054, 438
