costo,tiempo
6594, 2179
9652, 633
6594, 2179
9652, 633
8352, 741
7531, 1435
8755, 633
8352, 741
7531, 1435
7261, 1755
6640, 2157
6654, 2010
7275, 1609
7006, 1762
8603, 662
8603, 662
8398, 719
7425, 1521
8398, 719
8755, 633
6796, 1913
6910, 1836
6700, 1987
7485, 1458
7321, 1586
6863, 1859
6959, 1784
6750, 1936
6796, 1913
7425, 1521
7321, 1586
7379, 1543
6700, 1987
6910, 1836
6863, 1859
7485, 1458
7379, 1543
6959, 1784
6750, 1936
7006, 1762
6640, 2157
7281, 1606
7384, 1541
7490, 1455
6755, 1933
6659, 2007
6869, 1856
6965, 1782
6599, 2177
6599, 2177
7490, 1455
6659, 2007
6869, 1856
6965, 1782
7384, 1541
6755, 1933
7281, 1606
7261, 1755
7275, 1609
6654, 2010
6594, 2179
9652, 633
8352, 741
7531, 1435
8603, 662
8398, 719
8755, 633
6796, 1913
7425, 1521
7321, 1586
6910, 1836
6700, 1987
6863, 1859
7485, 1458
7379, 1543
6959, 1784
6750, 1936
7006, 1762
6640, 2157
6599, 2177
6659, 2007
7490, 1455
6755, 1933
6965, 1782
6869, 1856
7384, 1541
7281, 1606
7261, 1755
7275, 1609
6654, 2010
6594, 2179
9652, 633
8352, 741
7531, 1435
8603, 662
8398, 719
8755, 633
6796, 1913
7425, 1521
7321, 1586
