costo,tiempo
4983, 223
3723, 951
3723, 951
4983, 223
3804, 518
3791, 815
4339, 326
4781, 305
4917, 304
4158, 342
4339, 326
4090, 407
3791, 815
3769, 916
3956, 425
4781, 305
3888, 489
4979, 252
3888, 489
3947, 449
4149, 367
4979, 252
4090, 407
4149, 367
3947, 449
3766, 932
4917, 304
3804, 518
3769, 916
3956, 425
4158, 342
3766, 932
3723, 951
4983, 223
4339, 326
3791, 815
4781, 305
3888, 489
4979, 252
4090, 407
4149, 367
3947, 449
4917, 304
3804, 518
3769, 916
3956, 425
4158, 342
3766, 932
3723, 951
4983, 223
4339, 326
3791, 815
4781, 305
3888, 489
4979, 252
4090, 407
4149, 367
3947, 449
4917, 304
3804, 518
3769, 916
3956, 425
4158, 342
3766, 932
3723, 951
4983, 223
4339, 326
3791, 815
4781, 305
3888, 489
4979, 252
4090, 407
4149, 367
3947, 449
4917, 304
3804, 518
3769, 916
3956, 425
4158, 342
3766, 932
3723, 951
4983, 223
4339, 326
3791, 815
4781, 305
3888, 489
4979, 252
4090, 407
4149, 367
3947, 449
4917, 304
3804, 518
3769, 916
3956, 425
4158, 342
3766, 932
4983, 223
3723, 951
4339, 326
3791, 815
