costo,tiempo
7632, 681
7103, 1379
7632, 681
7103, 1379
7130, 923
7125, 1345
7338, 778
7504, 753
7298, 807
7192, 860
7504, 753
7298, 807
7570, 744
7338, 778
7626, 710
7186, 889
7592, 710
7152, 889
7192, 860
7586, 739
7146, 918
7118, 1374
7125, 1345
7570, 744
7118, 1374
7146, 918
7586, 739
7130, 923
7592, 710
7626, 710
7152, 889
7186, 889
7632, 681
7103, 1379
7504, 753
7298, 807
7338, 778
7192, 860
7125, 1345
7570, 744
7118, 1374
7586, 739
7146, 918
7130, 923
7592, 710
7626, 710
7152, 889
7186, 889
7103, 1379
7632, 681
7504, 753
7298, 807
7338, 778
7192, 860
7125, 1345
7570, 744
7118, 1374
7586, 739
7146, 918
7130, 923
7592, 710
7626, 710
7152, 889
7186, 889
7103, 1379
7632, 681
7504, 753
7298, 807
7338, 778
7192, 860
7125, 1345
7570, 744
7118, 1374
7586, 739
7146, 918
7130, 923
7592, 710
7626, 710
7152, 889
7186, 889
7103, 1379
7632, 681
7504, 753
7298, 807
7338, 778
7192, 860
7125, 1345
7570, 744
7118, 1374
7146, 918
7586, 739
7130, 923
7592, 710
7626, 710
7152, 889
7186, 889
7103, 1379
7632, 681
7504, 753
7298, 807
