costo,tiempo
8444, 1863
10553, 414
8444, 1863
10553, 414
9315, 1410
9683, 866
9683, 866
9315, 1410
9746, 806
10551, 414
10358, 423
10260, 600
9939, 797
10067, 609
8828, 1606
9119, 1420
8507, 1803
9021, 1597
8701, 1793
9312, 1411
8703, 1793
8765, 1666
9942, 796
10004, 669
9024, 1596
9056, 1480
10263, 600
10294, 483
8505, 1803
8826, 1606
9116, 1420
10006, 669
9685, 866
10297, 483
8447, 1863
8768, 1666
9058, 1480
9743, 806
10064, 609
10355, 423
10004, 669
9942, 796
8765, 1666
8703, 1793
9743, 806
10355, 423
10297, 483
10064, 609
10006, 669
9685, 866
8826, 1606
8505, 1803
9116, 1420
8768, 1666
9058, 1480
8447, 1863
10294, 483
10263, 600
9056, 1480
9024, 1596
8507, 1803
9119, 1420
8828, 1606
9021, 1597
8701, 1793
9312, 1411
10260, 600
10551, 414
9939, 797
10067, 609
10358, 423
9746, 806
8444, 1863
10553, 414
9683, 866
9315, 1410
10004, 669
9942, 796
8765, 1666
8703, 1793
9743, 806
10355, 423
10297, 483
10064, 609
10006, 669
9685, 866
9116, 1420
8505, 1803
8826, 1606
9058, 1480
8447, 1863
8768, 1666
10294, 483
10263, 600
9056, 1480
9024, 1596
8828, 1606
9119, 1420
8507, 1803
8701, 1793
