costo,tiempo
8592, 1513
7724, 2627
8592, 1513
7724, 2627
8531, 1899
8263, 1922
8043, 2488
7982, 2513
7762, 2573
8554, 1567
8053, 2218
8545, 1837
8090, 2163
8246, 1938
8090, 2163
8246, 1938
7982, 2513
7762, 2573
8073, 2179
8574, 1528
7744, 2588
8545, 1837
8053, 2218
8554, 1567
8263, 1922
8533, 1879
7744, 2588
8073, 2179
8574, 1528
8043, 2488
8533, 1879
7724, 2627
8592, 1513
8090, 2163
8246, 1938
7762, 2573
8263, 1922
8533, 1879
8545, 1837
8053, 2218
8554, 1567
7744, 2588
8073, 2179
8574, 1528
8043, 2488
8592, 1513
8090, 2163
8246, 1938
7762, 2573
8533, 1879
8545, 1837
8053, 2218
8073, 2179
8574, 1528
8043, 2488
8592, 1513
8090, 2163
8246, 1938
7762, 2573
8545, 1837
8533, 1879
8053, 2218
8073, 2179
8043, 2488
8574, 1528
8592, 1513
8090, 2163
8246, 1938
7762, 2573
8545, 1837
8533, 1879
8043, 2488
8053, 2218
8073, 2179
8574, 1528
8592, 1513
8090, 2163
7762, 2573
8533, 1879
8545, 1837
8043, 2488
8053, 2218
8073, 2179
8574, 1528
8592, 1513
8090, 2163
7762, 2573
8533, 1879
8545, 1837
8043, 2488
8053, 2218
8073, 2179
8574, 1528
7762, 2573
8592, 1513
8090, 2163
8533, 1879
8545, 1837
8043, 2488
8073, 2179
