costo,tiempo
13287, 1226
7461, 4755
13287, 1226
7461, 4755
12408, 1395
10661, 1447
13249, 1269
9775, 1799
12537, 1353
9368, 2649
8565, 3427
10220, 1752
10479, 1450
7734, 4378
8539, 3594
9703, 1967
9703, 1967
9050, 2652
10338, 1718
9619, 2149
8814, 2933
8266, 3971
8599, 3296
7759, 4211
8898, 2751
7999, 4092
8431, 3631
7999, 4092
10661, 1447
7607, 4526
9570, 2172
8764, 2956
9470, 2368
10436, 1578
9405, 2511
7626, 4415
12537, 1353
9550, 2283
8266, 3971
8664, 3153
10391, 1599
7526, 4612
8325, 3833
9417, 2487
7473, 4730
8612, 3271
12446, 1353
8279, 3946
8745, 3067
8412, 3742
7904, 4136
13249, 1269
7912, 4111
8899, 2751
9043, 2655
9775, 1799
9043, 2655
8899, 2751
7761, 4210
9521, 2334
7904, 4136
7761, 4210
12408, 1395
10264, 1719
9470, 2368
9619, 2149
8814, 2933
9550, 2283
10220, 1752
8347, 3813
10242, 1732
9417, 2487
8612, 3271
7473, 4730
8733, 3091
7595, 4551
8400, 3766
8680, 3138
7542, 4597
8400, 3766
7595, 4551
8733, 3091
8479, 3609
7674, 4393
8798, 2948
9603, 2164
8279, 3946
8347, 3813
9521, 2334
7675, 4393
8481, 3608
8898, 2751
8325, 3833
7526, 4612
10391, 1599
8664, 3153
7542, 4597
8680, 3138
9405, 2511
8745, 3067
