costo,tiempo
5886, 646
5101, 1291
5101, 1291
5886, 646
5295, 1013
5124, 1281
5142, 1143
5312, 874
5664, 691
5757, 679
5445, 805
5654, 701
5875, 657
5785, 659
5354, 807
5563, 704
5184, 1076
5271, 1023
5271, 1023
5513, 765
5184, 1076
5312, 874
5142, 1143
5327, 827
5157, 1096
5456, 794
5456, 794
5513, 765
5517, 747
5535, 724
5534, 739
5757, 679
5774, 669
5344, 818
5552, 714
5174, 1086
5295, 1013
5124, 1281
5157, 1096
5327, 827
5664, 691
5174, 1086
5774, 669
5552, 714
5344, 818
5517, 747
5785, 659
5654, 701
5445, 805
5354, 807
5563, 704
5875, 657
5535, 724
5534, 739
5886, 646
5101, 1291
5271, 1023
5184, 1076
5312, 874
5142, 1143
5456, 794
5513, 765
5757, 679
5295, 1013
5124, 1281
5157, 1096
5327, 827
5664, 691
5174, 1086
5774, 669
5552, 714
5344, 818
5517, 747
5785, 659
5445, 805
5654, 701
5354, 807
5563, 704
5875, 657
5535, 724
5534, 739
5101, 1291
5886, 646
5271, 1023
5184, 1076
5312, 874
5142, 1143
5456, 794
5513, 765
5757, 679
5295, 1013
5124, 1281
5157, 1096
5327, 827
5664, 691
5174, 1086
5774, 669
5552, 714
5344, 818
5517, 747
