costo,tiempo
8061, 2253
8438, 1148
8061, 2253
8438, 1148
8172, 2136
8227, 1623
8218, 1806
8218, 1806
8290, 1527
8127, 2178
8290, 1527
8331, 1464
8127, 2178
8368, 1369
8394, 1270
8172, 2136
8331, 1464
8394, 1270
8375, 1289
8227, 1623
8368, 1369
8375, 1289
8438, 1148
8061, 2253
8218, 1806
8290, 1527
8127, 2178
8172, 2136
8331, 1464
8394, 1270
8227, 1623
8368, 1369
8375, 1289
8061, 2253
8218, 1806
8290, 1527
8127, 2178
8172, 2136
8331, 1464
8394, 1270
8227, 1623
8368, 1369
8375, 1289
8061, 2253
8218, 1806
8290, 1527
8127, 2178
8172, 2136
8331, 1464
8394, 1270
8227, 1623
8368, 1369
8375, 1289
8061, 2253
8394, 1270
8218, 1806
8290, 1527
8127, 2178
8172, 2136
8331, 1464
8227, 1623
8368, 1369
8375, 1289
8061, 2253
8394, 1270
8218, 1806
8290, 1527
8127, 2178
8172, 2136
8331, 1464
8227, 1623
8368, 1369
8375, 1289
8394, 1270
8061, 2253
8218, 1806
8290, 1527
8127, 2178
8172, 2136
8331, 1464
8227, 1623
8368, 1369
8375, 1289
8061, 2253
8394, 1270
8218, 1806
8290, 1527
8127, 2178
8172, 2136
8331, 1464
8227, 1623
8368, 1369
8375, 1289
8061, 2253
8394, 1270
8218, 1806
8290, 1527
8127, 2178
8172, 2136
8331, 1464
