costo,tiempo
14824, 3360
11919, 6176
11919, 6176
14824, 3360
13818, 4520
13818, 4520
14013, 4459
14212, 3875
14242, 3838
14770, 3364
14770, 3364
14242, 3838
14013, 4459
14212, 3875
11919, 6176
14824, 3360
13818, 4520
14242, 3838
14013, 4459
14212, 3875
11919, 6176
14824, 3360
13818, 4520
14242, 3838
14013, 4459
14212, 3875
14824, 3360
11919, 6176
13818, 4520
14242, 3838
14013, 4459
14212, 3875
11919, 6176
14824, 3360
13818, 4520
14242, 3838
14013, 4459
14212, 3875
11919, 6176
14824, 3360
13818, 4520
14242, 3838
14013, 4459
14212, 3875
14824, 3360
11919, 6176
13818, 4520
14242, 3838
14013, 4459
14212, 3875
11919, 6176
14824, 3360
13818, 4520
14242, 3838
14013, 4459
14212, 3875
11919, 6176
14824, 3360
13818, 4520
14242, 3838
14013, 4459
14212, 3875
14824, 3360
13818, 4520
14242, 3838
14013, 4459
14212, 3875
14824, 3360
13818, 4520
14242, 3838
14013, 4459
14824, 3360
13818, 4520
14242, 3838
14013, 4459
14824, 3360
14013, 4459
14824, 3360
14013, 4459
14824, 3360
14013, 4459
14824, 3360
14013, 4459
14013, 4459
14013, 4459
14013, 4459
14013, 4459
14013, 4459
14013, 4459
14013, 4459
14212, 3875
14212, 3875
14824, 3360
11919, 6176
11919, 6176
14013, 4459
11919, 6176
11919, 6176
14013, 4459
13818, 4520
