costo,tiempo
9346, 6842
11110, 1799
9346, 6842
11110, 1799
10107, 1916
9359, 6824
9506, 4172
9519, 4154
9526, 2462
9735, 2162
10076, 2138
9727, 2407
9539, 2443
9506, 4172
9359, 6824
10107, 1916
10076, 2138
9539, 2443
9727, 2407
9735, 2162
9526, 2462
11110, 1799
9346, 6842
9506, 4172
9359, 6824
10107, 1916
10076, 2138
9526, 2462
9539, 2443
9727, 2407
9735, 2162
11110, 1799
9346, 6842
9506, 4172
9359, 6824
10107, 1916
10076, 2138
9526, 2462
9539, 2443
9727, 2407
9346, 6842
11110, 1799
9506, 4172
9359, 6824
10107, 1916
10076, 2138
9526, 2462
9539, 2443
9727, 2407
9346, 6842
11110, 1799
9506, 4172
10107, 1916
10076, 2138
9526, 2462
9539, 2443
9727, 2407
9346, 6842
11110, 1799
9506, 4172
10107, 1916
10076, 2138
9526, 2462
9539, 2443
9346, 6842
11110, 1799
9506, 4172
10107, 1916
10076, 2138
9526, 2462
9539, 2443
9346, 6842
11110, 1799
9506, 4172
9539, 2443
10107, 1916
10076, 2138
9526, 2462
11110, 1799
9346, 6842
9506, 4172
9539, 2443
10076, 2138
9526, 2462
11110, 1799
9346, 6842
9506, 4172
10076, 2138
9539, 2443
9526, 2462
11110, 1799
9346, 6842
9506, 4172
10076, 2138
9539, 2443
9526, 2462
11110, 1799
9346, 6842
9506, 4172
10076, 2138
