costo,tiempo
12788, 3657
12122, 5711
12122, 5711
12788, 3657
12592, 3667
12431, 4730
12381, 5141
12185, 5151
12431, 4730
12592, 3667
12178, 5227
12387, 4900
12178, 5227
12424, 4806
12394, 4824
12387, 4900
12394, 4824
12424, 4806
12185, 5151
12381, 5141
12788, 3657
12122, 5711
12431, 4730
12592, 3667
12178, 5227
12387, 4900
12394, 4824
12424, 4806
12185, 5151
12381, 5141
12122, 5711
12788, 3657
12431, 4730
12592, 3667
12178, 5227
12387, 4900
12394, 4824
12424, 4806
12185, 5151
12381, 5141
12122, 5711
12788, 3657
12431, 4730
12592, 3667
12178, 5227
12387, 4900
12394, 4824
12424, 4806
12185, 5151
12381, 5141
12788, 3657
12122, 5711
12431, 4730
12592, 3667
12178, 5227
12387, 4900
12394, 4824
12424, 4806
12185, 5151
12381, 5141
12122, 5711
12788, 3657
12431, 4730
12592, 3667
12178, 5227
12387, 4900
12394, 4824
12424, 4806
12185, 5151
12381, 5141
12122, 5711
12788, 3657
12431, 4730
12592, 3667
12178, 5227
12387, 4900
12394, 4824
12424, 4806
12185, 5151
12381, 5141
12122, 5711
12788, 3657
12431, 4730
12592, 3667
12178, 5227
12387, 4900
12394, 4824
12424, 4806
12185, 5151
12381, 5141
12122, 5711
12788, 3657
12431, 4730
12592, 3667
12178, 5227
12387, 4900
12394, 4824
12424, 4806
12185, 5151
12381, 5141
