costo,tiempo
14273, 2047
13929, 3459
13929, 3459
14273, 2047
14018, 2085
14006, 3095
14048, 2065
14258, 2061
13939, 3174
13991, 3109
13968, 3154
13991, 3109
13968, 3154
14033, 2079
13953, 3160
13953, 3160
14033, 2079
14048, 2065
14258, 2061
14006, 3095
13939, 3174
14018, 2085
13929, 3459
14273, 2047
13991, 3109
13968, 3154
13953, 3160
14033, 2079
14048, 2065
14258, 2061
14006, 3095
13939, 3174
14273, 2047
13929, 3459
13991, 3109
13968, 3154
13953, 3160
14033, 2079
14048, 2065
14258, 2061
14006, 3095
13939, 3174
14273, 2047
13929, 3459
13991, 3109
13968, 3154
13953, 3160
14048, 2065
14258, 2061
14033, 2079
14006, 3095
13939, 3174
13929, 3459
14273, 2047
13991, 3109
13968, 3154
13953, 3160
14048, 2065
14258, 2061
14033, 2079
14006, 3095
13939, 3174
13929, 3459
14273, 2047
13968, 3154
13953, 3160
14048, 2065
14258, 2061
14033, 2079
13939, 3174
13929, 3459
14273, 2047
13968, 3154
14048, 2065
14258, 2061
14033, 2079
13939, 3174
14273, 2047
13968, 3154
14048, 2065
14258, 2061
14033, 2079
13939, 3174
14273, 2047
13968, 3154
14048, 2065
14258, 2061
14033, 2079
13939, 3174
14273, 2047
13968, 3154
14048, 2065
14258, 2061
14033, 2079
14273, 2047
13968, 3154
14048, 2065
14258, 2061
14033, 2079
14273, 2047
