costo,tiempo
7436, 1590
9440, 921
7436, 1590
9440, 921
7560, 937
7555, 976
7550, 1289
7548, 1365
7550, 1289
7543, 1412
7490, 1477
7543, 1412
7441, 1543
7548, 1365
7555, 976
7460, 1541
7463, 1507
7481, 1478
7466, 1493
7560, 937
7490, 1477
7466, 1493
7463, 1507
7481, 1478
7441, 1543
7460, 1541
7490, 1477
7490, 1477
7436, 1590
9440, 921
7550, 1289
7543, 1412
7548, 1365
7555, 976
7560, 937
7490, 1477
7466, 1493
7463, 1507
7481, 1478
7441, 1543
7460, 1541
7490, 1477
9440, 921
7436, 1590
7550, 1289
7543, 1412
7548, 1365
7555, 976
7560, 937
7490, 1477
