costo,tiempo
13840, 5651
15734, 1582
15734, 1582
13840, 5651
14002, 5103
14036, 2535
14688, 1949
14650, 1969
14159, 2014
14099, 2474
14122, 2035
13926, 5150
13911, 5570
14688, 1949
14159, 2014
14036, 2535
13842, 5618
14038, 2502
14002, 5103
13963, 5130
14069, 2481
14130, 2021
13934, 5137
14658, 1956
13972, 5110
13865, 5610
14061, 2495
14122, 2035
14650, 1969
13903, 5590
14099, 2474
13880, 5591
13926, 5150
13911, 5570
13873, 5597
14061, 2495
13865, 5610
13934, 5137
13972, 5110
14069, 2481
14658, 1956
14130, 2021
13964, 5124
13903, 5583
13873, 5597
13880, 5591
13964, 5124
13903, 5583
14038, 2502
13842, 5618
