costo,tiempo
13119, 1128
6520, 3170
13119, 1128
6520, 3170
6553, 1894
6525, 3129
9638, 1212
12740, 1189
7801, 1342
9214, 1296
6765, 1474
7726, 1410
6624, 1608
6553, 1894
9638, 1228
12770, 1144
13119, 1143
9289, 1228
6669, 1586
6720, 1497
6765, 1474
7726, 1410
6525, 3129
9214, 1296
7801, 1342
6624, 1608
6720, 1497
6669, 1586
9289, 1244
7800, 1357
9244, 1251
7756, 1364
12740, 1189
9638, 1212
12770, 1159
7756, 1380
9244, 1266
9222, 1285
7734, 1399
12748, 1178
9244, 1266
7756, 1380
12770, 1159
12748, 1178
7734, 1399
9222, 1285
9244, 1251
7756, 1364
7800, 1357
9289, 1244
