costo,tiempo
12621, 624
9866, 2030
12621, 624
9866, 2030
12064, 892
11017, 1063
11017, 1063
10475, 1198
10196, 1614
10453, 1495
10143, 1902
12064, 892
12337, 640
10732, 1079
10248, 1527
9918, 1943
10527, 1111
12131, 672
12080, 759
10720, 1111
12324, 672
10441, 1527
10110, 1943
10508, 1182
12112, 743
10229, 1598
9898, 2014
10196, 1614
10453, 1495
12334, 668
10450, 1523
10123, 1911
10143, 1902
10729, 1107
10120, 1939
10475, 1198
10229, 1598
9898, 2014
12112, 743
10508, 1182
12080, 759
10732, 1079
12337, 640
10123, 1911
10248, 1527
9918, 1943
12131, 672
10527, 1111
10120, 1939
10729, 1107
