costo,tiempo
8421, 973
8882, 603
8421, 973
8882, 603
8668, 603
8541, 766
8463, 970
8541, 766
8668, 603
8463, 970
8431, 972
8431, 972
8421, 973
8882, 603
8541, 766
8668, 603
8463, 970
8431, 972
8421, 973
8882, 603
8541, 766
8668, 603
8463, 970
8431, 972
8421, 973
8882, 603
8541, 766
8668, 603
8463, 970
8431, 972
8421, 973
8882, 603
8541, 766
8668, 603
8463, 970
8431, 972
8882, 603
8421, 973
8541, 766
8668, 603
8463, 970
8431, 972
8882, 603
8421, 973
8541, 766
8668, 603
8463, 970
8431, 972
8421, 973
8882, 603
