costo,tiempo
10219, 554
8503, 1976
10219, 554
8503, 1976
8615, 993
8615, 993
8560, 1459
8558, 1509
8560, 1459
8558, 1509
10219, 554
8503, 1976
8615, 993
8560, 1459
8558, 1509
8503, 1976
10219, 554
8615, 993
8560, 1459
8558, 1509
8503, 1976
10219, 554
8615, 993
8560, 1459
8558, 1509
10219, 554
8503, 1976
8615, 993
8560, 1459
8558, 1509
8503, 1976
10219, 554
8615, 993
8560, 1459
8558, 1509
10219, 554
8503, 1976
8615, 993
8560, 1459
8558, 1509
8503, 1976
10219, 554
8615, 993
8560, 1459
8558, 1509
10219, 554
8503, 1976
8615, 993
8560, 1459
8558, 1509
