costo,tiempo
5237, 2475
11199, 1348
11199, 1348
5237, 2475
7217, 1514
10810, 1502
5893, 2231
5770, 2447
6182, 2059
6717, 1931
6728, 1779
6704, 1981
5726, 2465
7113, 1585
6182, 2059
5893, 2231
10897, 1388
6078, 2129
5997, 2161
6944, 1645
6704, 1981
7113, 1585
6732, 1729
10879, 1445
6931, 1694
6944, 1645
6728, 1779
6717, 1931
5997, 2161
6078, 2129
10813, 1467
11067, 1372
6840, 1715
5770, 2447
7217, 1514
6840, 1715
11067, 1372
11141, 1357
10879, 1445
6931, 1694
10813, 1467
11141, 1357
10897, 1388
5726, 2465
6732, 1729
10810, 1502
11199, 1348
5237, 2475
6182, 2059
5893, 2231
