costo,tiempo
8400, 1019
9899, 605
9899, 605
8400, 1019
8648, 878
9386, 746
9386, 746
9891, 712
8641, 984
8648, 878
9627, 712
9627, 712
8641, 984
9891, 712
8400, 1019
9386, 746
8648, 878
9627, 712
8641, 984
9891, 712
8400, 1019
9386, 746
8648, 878
9627, 712
8641, 984
9891, 712
9891, 712
8400, 1019
9386, 746
9627, 712
8641, 984
8400, 1019
9891, 712
9386, 746
9627, 712
8641, 984
8400, 1019
9891, 712
9386, 746
9627, 712
8641, 984
9891, 712
8400, 1019
9386, 746
9627, 712
8641, 984
9891, 712
8400, 1019
9386, 746
9627, 712
