costo,tiempo
5169, 457
3387, 1167
5169, 457
3387, 1167
4719, 689
3896, 730
3446, 962
4935, 641
3662, 914
3886, 746
4719, 689
4982, 511
3709, 783
3446, 962
4956, 531
3683, 803
4982, 511
4952, 590
3679, 862
3662, 914
4935, 641
3671, 866
4944, 594
3709, 783
3896, 730
3683, 803
4956, 531
3671, 866
4944, 594
3679, 862
4952, 590
3387, 1167
5169, 457
4719, 689
3446, 962
4982, 511
4935, 641
3662, 914
3709, 783
3896, 730
3683, 803
4956, 531
3671, 866
4944, 594
3679, 862
4952, 590
3387, 1167
5169, 457
4719, 689
3446, 962
