costo,tiempo
7858, 1179
6833, 4081
7858, 1179
6833, 4081
7494, 3305
7502, 1716
7039, 3461
7594, 1301
7227, 3454
7781, 1253
7417, 3379
7304, 3380
6925, 3665
7027, 3554
6850, 3991
6989, 3623
6912, 3718
7581, 1353
7002, 3571
6871, 3825
7230, 3427
7535, 1553
7781, 1253
7539, 1460
7272, 3420
7826, 1219
6966, 3648
7820, 1249
7507, 1610
6836, 4033
6873, 3777
7520, 1568
7298, 3396
7852, 1195
7556, 1370
7504, 1658
6887, 3735
7438, 3371
6871, 3825
6850, 3991
7444, 3346
7489, 3322
7594, 1301
6966, 3648
7272, 3420
7502, 1716
7463, 3346
7543, 1422
7463, 3346
7543, 1422
