costo,tiempo
12407, 1397
10054, 3589
10054, 3589
12407, 1397
10827, 1781
12144, 1557
10442, 2343
10525, 2014
10257, 3039
10181, 3110
10322, 2785
10339, 2535
10827, 1781
10324, 2770
12144, 1557
10390, 2364
10108, 3403
10389, 2529
10132, 3296
12300, 1506
10696, 1945
10257, 3039
10600, 1948
10181, 3110
10108, 3403
12204, 1509
10442, 2343
10525, 2014
10322, 2785
10126, 3342
10132, 3296
10802, 1836
10810, 1795
10554, 1982
12344, 1460
12344, 1460
10126, 3342
10554, 1982
10727, 1901
10600, 1948
10727, 1901
12300, 1506
12402, 1427
12187, 1524
10785, 1851
12361, 1431
12159, 1543
10351, 2533
10785, 1851
12187, 1524
10696, 1945
10130, 3311
12159, 1543
10757, 1870
12347, 1445
10324, 2770
12389, 1429
10757, 1870
10730, 1886
10527, 1998
10540, 1996
10742, 1884
10745, 1872
10390, 2364
10810, 1795
10802, 1836
12204, 1509
10130, 3311
12347, 1445
10339, 2535
10540, 1996
12361, 1431
10351, 2533
12389, 1429
12402, 1427
10389, 2529
10527, 1998
10730, 1886
10745, 1872
10742, 1884
10054, 3589
12407, 1397
10827, 1781
12144, 1557
10257, 3039
10181, 3110
10108, 3403
10442, 2343
10322, 2785
10132, 3296
12344, 1460
10126, 3342
10554, 1982
10600, 1948
10727, 1901
12300, 1506
10785, 1851
12187, 1524
10696, 1945
12159, 1543
