costo,tiempo
8743, 9416
13050, 1413
13050, 1413
8743, 9416
8774, 9116
8853, 4830
9740, 2783
10978, 1786
12025, 1725
10611, 2488
13003, 1550
12143, 1667
9178, 4165
8951, 4251
9372, 3485
9372, 3485
10628, 1991
9548, 3172
9178, 4165
12143, 1667
10796, 1928
10611, 2488
10978, 1786
9382, 3230
9401, 3216
8883, 4531
12025, 1725
10620, 2233
10620, 2233
8874, 4786
9557, 2925
10855, 1905
9616, 2901
8881, 4561
8745, 9385
8753, 9161
8951, 4251
13003, 1550
9616, 2901
10855, 1905
8853, 4830
8774, 9116
8883, 4531
9576, 2904
10815, 1907
9401, 3216
10628, 1991
8855, 4799
10796, 1928
9548, 3172
8755, 9130
8881, 4561
10796, 1921
9558, 2918
10815, 1907
9576, 2904
8753, 9147
9382, 3230
8745, 9385
8753, 9161
8874, 4786
9557, 2925
8855, 4799
8743, 9401
8755, 9130
8743, 9401
9558, 2918
10796, 1921
8743, 9416
13050, 1413
9372, 3485
9178, 4165
10611, 2488
12143, 1667
10978, 1786
12025, 1725
10620, 2233
13003, 1550
10855, 1905
8853, 4830
8774, 9116
8883, 4531
9616, 2901
9401, 3216
10628, 1991
10796, 1928
9548, 3172
8881, 4561
10815, 1907
9576, 2904
9382, 3230
8745, 9385
8753, 9161
8874, 4786
9557, 2925
8855, 4799
8755, 9130
8743, 9401
9558, 2918
13050, 1413
