costo,tiempo
13377, 1545
9707, 12428
9707, 12428
13377, 1545
9779, 3641
9728, 12333
10654, 1985
13186, 1609
10111, 2507
10056, 3421
10464, 2049
10464, 2049
13186, 1609
10111, 2507
13365, 1601
10642, 2040
10654, 1985
10056, 3421
9779, 3641
9728, 12333
13365, 1601
10642, 2040
9707, 12428
13377, 1545
10464, 2049
13186, 1609
10111, 2507
10654, 1985
10056, 3421
9779, 3641
9728, 12333
10642, 2040
13365, 1601
9707, 12428
13377, 1545
10464, 2049
13186, 1609
10111, 2507
10654, 1985
10056, 3421
9779, 3641
9728, 12333
13365, 1601
10642, 2040
13377, 1545
10464, 2049
13186, 1609
10111, 2507
10654, 1985
10056, 3421
9779, 3641
9728, 12333
13365, 1601
10642, 2040
13377, 1545
10464, 2049
13186, 1609
10654, 1985
10056, 3421
9779, 3641
9728, 12333
13365, 1601
10642, 2040
13377, 1545
10464, 2049
13186, 1609
10654, 1985
10056, 3421
9779, 3641
9728, 12333
13365, 1601
10642, 2040
13377, 1545
10464, 2049
13186, 1609
10654, 1985
10056, 3421
9779, 3641
9728, 12333
13365, 1601
10642, 2040
13377, 1545
9728, 12333
10464, 2049
13186, 1609
10654, 1985
10056, 3421
9779, 3641
13365, 1601
10642, 2040
13377, 1545
9728, 12333
10464, 2049
13186, 1609
10654, 1985
10056, 3421
9779, 3641
13365, 1601
10642, 2040
13377, 1545
