costo,tiempo
10483, 1153
9888, 2479
9888, 2479
10483, 1153
9957, 1684
10358, 1270
10087, 1545
10353, 1293
10081, 1567
10211, 1428
10228, 1409
9932, 1967
9913, 2197
9906, 2265
9931, 1983
9957, 1684
10228, 1409
10211, 1428
10353, 1293
10358, 1270
10087, 1545
10081, 1567
9906, 2265
9913, 2197
9932, 1967
9931, 1983
9888, 2479
10483, 1153
9957, 1684
10228, 1409
10211, 1428
10353, 1293
10358, 1270
10087, 1545
10081, 1567
9906, 2265
9913, 2197
9932, 1967
9931, 1983
10483, 1153
9888, 2479
9957, 1684
10228, 1409
10211, 1428
10353, 1293
10358, 1270
10087, 1545
10081, 1567
9906, 2265
9913, 2197
9932, 1967
9931, 1983
10483, 1153
9888, 2479
9957, 1684
10228, 1409
10211, 1428
10353, 1293
10358, 1270
10087, 1545
10081, 1567
9906, 2265
9913, 2197
9932, 1967
9931, 1983
9888, 2479
10483, 1153
9957, 1684
10228, 1409
10211, 1428
10353, 1293
10358, 1270
10087, 1545
10081, 1567
9906, 2265
9913, 2197
9932, 1967
9931, 1983
10483, 1153
9888, 2479
9957, 1684
10228, 1409
10211, 1428
10353, 1293
10358, 1270
10087, 1545
10081, 1567
9906, 2265
9913, 2197
9932, 1967
9931, 1983
10483, 1153
9888, 2479
9957, 1684
10228, 1409
10211, 1428
10353, 1293
10358, 1270
10087, 1545
10081, 1567
