costo,tiempo
15242, 1619
12379, 2597
12379, 2597
15242, 1619
13617, 2416
14004, 1799
14472, 1688
14004, 1799
14832, 1639
13617, 2416
12827, 2490
13168, 2441
14941, 1624
13316, 2421
14832, 1639
12449, 2558
14074, 1761
12557, 2542
12719, 2506
12557, 2542
14343, 1708
12719, 2506
13168, 2441
14343, 1708
14202, 1741
12827, 2490
14941, 1624
14182, 1745
14202, 1741
14074, 1761
12449, 2558
12819, 2494
14443, 1697
13276, 2432
13208, 2437
14182, 1745
13208, 2437
13276, 2432
13316, 2421
14443, 1697
12819, 2494
14451, 1692
14451, 1692
15242, 1619
12379, 2597
14004, 1799
13617, 2416
14832, 1639
12557, 2542
12719, 2506
13168, 2441
14343, 1708
12827, 2490
14941, 1624
14202, 1741
14074, 1761
12449, 2558
14182, 1745
13208, 2437
13276, 2432
14443, 1697
12819, 2494
14451, 1692
12379, 2597
15242, 1619
14004, 1799
13617, 2416
14832, 1639
12557, 2542
12719, 2506
13168, 2441
14343, 1708
14451, 1692
12827, 2490
14941, 1624
14202, 1741
14074, 1761
12449, 2558
14182, 1745
13208, 2437
12819, 2494
12379, 2597
15242, 1619
14004, 1799
13617, 2416
14451, 1692
14832, 1639
12557, 2542
12719, 2506
14343, 1708
13168, 2441
12827, 2490
14941, 1624
14202, 1741
14074, 1761
12449, 2558
14182, 1745
13208, 2437
12819, 2494
12379, 2597
