costo,tiempo
17359, 5595
19580, 2933
19580, 2933
17359, 5595
17958, 3592
18844, 3401
17958, 3592
18435, 3435
18435, 3435
18844, 3401
18775, 3422
18775, 3422
17359, 5595
19580, 2933
17958, 3592
18435, 3435
18844, 3401
18775, 3422
17359, 5595
19580, 2933
17958, 3592
18435, 3435
18844, 3401
18775, 3422
19580, 2933
17359, 5595
17958, 3592
18435, 3435
18844, 3401
18775, 3422
17359, 5595
19580, 2933
17958, 3592
18435, 3435
18844, 3401
18775, 3422
19580, 2933
17359, 5595
17958, 3592
18435, 3435
18844, 3401
18775, 3422
17359, 5595
19580, 2933
17958, 3592
18435, 3435
18844, 3401
18775, 3422
17359, 5595
19580, 2933
17958, 3592
18435, 3435
18844, 3401
18775, 3422
19580, 2933
17359, 5595
18844, 3401
18435, 3435
18775, 3422
19580, 2933
17359, 5595
18435, 3435
18775, 3422
19580, 2933
17359, 5595
18775, 3422
18435, 3435
17359, 5595
17359, 5595
17359, 5595
17359, 5595
17359, 5595
17359, 5595
19580, 2933
17359, 5595
18775, 3422
19580, 2933
17359, 5595
17359, 5595
19580, 2933
17359, 5595
18775, 3422
18775, 3422
19580, 2933
19580, 2933
17359, 5595
17359, 5595
17359, 5595
17359, 5595
19580, 2933
18844, 3401
19580, 2933
17359, 5595
17359, 5595
17359, 5595
17359, 5595
18435, 3435
18775, 3422
17359, 5595
19580, 2933
