costo,tiempo
20224, 2603
11421, 6030
20224, 2603
11859, 5330
12985, 3713
14536, 2985
17818, 2952
18272, 2622
11629, 5428
12985, 3713
11859, 5330
13294, 3514
14289, 3135
13294, 3514
14289, 3135
13013, 3514
18043, 2833
11629, 5428
17883, 2949
17987, 2851
18272, 2622
18043, 2833
14536, 2985
14333, 3056
14388, 3035
14298, 3125
14388, 3035
17987, 2851
17818, 2952
17883, 2949
14333, 3056
14298, 3125
13013, 3514
20224, 2603
11629, 5428
12985, 3713
11859, 5330
14289, 3135
13294, 3514
18043, 2833
14536, 2985
14388, 3035
17818, 2952
17987, 2851
17883, 2949
14333, 3056
14298, 3125
13013, 3514
20224, 2603
11629, 5428
12985, 3713
11859, 5330
14289, 3135
13294, 3514
18043, 2833
14536, 2985
14388, 3035
17818, 2952
17987, 2851
17883, 2949
14333, 3056
14298, 3125
13013, 3514
20224, 2603
11629, 5428
12985, 3713
11859, 5330
14289, 3135
13294, 3514
14536, 2985
14388, 3035
18043, 2833
17818, 2952
17987, 2851
17883, 2949
14333, 3056
14298, 3125
13013, 3514
20224, 2603
11629, 5428
12985, 3713
11859, 5330
14289, 3135
13294, 3514
14536, 2985
14388, 3035
18043, 2833
17818, 2952
17987, 2851
17883, 2949
14333, 3056
14298, 3125
13013, 3514
11629, 5428
20224, 2603
12985, 3713
11859, 5330
14289, 3135
13294, 3514
14536, 2985
