costo,tiempo
5070, 424
4249, 715
5070, 424
4249, 715
4513, 491
5068, 444
4306, 631
4428, 602
4304, 663
4251, 682
4513, 491
5068, 444
4508, 558
4454, 570
4430, 576
4306, 631
4428, 602
4511, 518
4510, 531
4251, 682
4304, 663
4511, 518
4510, 531
4508, 558
4430, 576
4249, 715
5070, 424
4513, 491
5068, 444
4306, 631
4428, 602
4251, 682
4304, 663
4511, 518
4510, 531
4508, 558
4430, 576
4249, 715
5070, 424
4513, 491
5068, 444
4306, 631
4428, 602
4251, 682
4304, 663
4430, 576
4508, 558
4511, 518
4510, 531
4249, 715
5070, 424
4513, 491
5068, 444
4306, 631
4428, 602
4251, 682
4304, 663
4430, 576
4508, 558
4511, 518
4510, 531
4249, 715
5070, 424
4513, 491
5068, 444
4306, 631
4428, 602
4251, 682
4304, 663
4430, 576
4508, 558
4511, 518
4510, 531
4249, 715
5070, 424
4513, 491
5068, 444
4306, 631
4428, 602
4251, 682
4304, 663
4430, 576
4508, 558
4511, 518
4510, 531
5070, 424
4249, 715
4513, 491
5068, 444
4306, 631
4428, 602
4251, 682
4304, 663
4430, 576
4508, 558
4511, 518
4510, 531
4249, 715
5070, 424
4513, 491
5068, 444
4306, 631
4428, 602
4251, 682
4304, 663
4430, 576
4508, 558
4511, 518
4510, 531
4249, 715
5070, 424
4513, 491
5068, 444
4306, 631
4428, 602
4251, 682
4304, 663
4430, 576
4508, 558
4511, 518
4510, 531
5070, 424
4249, 715
4513, 491
5068, 444
4306, 631
4428, 602
4251, 682
4304, 663
4430, 576
4508, 558
4511, 518
4510, 531
5070, 424
4249, 715
4513, 491
5068, 444
4306, 631
4428, 602
4251, 682
4304, 663
4430, 576
4508, 558
4511, 518
4510, 531
5070, 424
4249, 715
4513, 491
5068, 444
4306, 631
4428, 602
4304, 663
4430, 576
4508, 558
4511, 518
4510, 531
4249, 715
5070, 424
4513, 491
5068, 444
4306, 631
4428, 602
4304, 663
4430, 576
4508, 558
4511, 518
4510, 531
5070, 424
4249, 715
4513, 491
5068, 444
4306, 631
4428, 602
4304, 663
4430, 576
4511, 518
4510, 531
4249, 715
5070, 424
4513, 491
5068, 444
4306, 631
4428, 602
4304, 663
4430, 576
4511, 518
4510, 531
4249, 715
5070, 424
4513, 491
5068, 444
4306, 631
4428, 602
4304, 663
4430, 576
4511, 518
4510, 531
4249, 715
5070, 424
4513, 491
