costo,tiempo
7607, 4729
8282, 1393
7607, 4729
8282, 1393
7661, 4545
7729, 3064
7911, 2632
7933, 2083
8253, 1559
7661, 4545
8175, 1571
8175, 1571
8092, 1597
7729, 3064
7628, 4661
7873, 2663
7836, 2903
7991, 1915
8054, 1629
7782, 2933
8040, 1758
7859, 2762
8040, 1758
7991, 1915
7849, 2887
8053, 1741
7850, 2774
7933, 2083
8077, 1598
7897, 2632
7971, 1953
7767, 2934
7986, 1952
7911, 2632
7624, 4686
7897, 2632
8077, 1598
7782, 2933
8092, 1597
8253, 1559
8274, 1468
7836, 2903
8269, 1486
7742, 3047
7946, 2066
8269, 1486
7966, 1989
7762, 2970
7624, 4686
7746, 3021
7950, 2040
7762, 2970
7966, 1989
7751, 3021
7955, 2039
8274, 1468
7754, 2996
7958, 2014
7946, 2066
7742, 3047
7754, 2996
7958, 2014
7752, 2996
7956, 2015
8270, 1475
7971, 1953
7986, 1952
7767, 2934
7849, 2887
8053, 1741
7850, 2774
7746, 3021
7950, 2040
8270, 1475
7752, 2996
7956, 2015
7955, 2039
7751, 3021
8282, 1393
7607, 4729
7661, 4545
8175, 1571
7729, 3064
8040, 1758
7933, 2083
7911, 2632
8077, 1598
7897, 2632
7782, 2933
8092, 1597
8253, 1559
7836, 2903
8269, 1486
7624, 4686
7762, 2970
7966, 1989
8274, 1468
7946, 2066
7742, 3047
7754, 2996
7958, 2014
7971, 1953
7986, 1952
7767, 2934
7849, 2887
8053, 1741
7850, 2774
7746, 3021
7950, 2040
8270, 1475
7752, 2996
7956, 2015
7955, 2039
7751, 3021
7607, 4729
8282, 1393
7661, 4545
8175, 1571
7729, 3064
8040, 1758
7933, 2083
7911, 2632
8077, 1598
7897, 2632
7782, 2933
8092, 1597
8253, 1559
7836, 2903
8269, 1486
7624, 4686
7762, 2970
7966, 1989
8274, 1468
7946, 2066
7742, 3047
7754, 2996
7958, 2014
7971, 1953
7986, 1952
7767, 2934
7849, 2887
8053, 1741
7746, 3021
7950, 2040
8270, 1475
7752, 2996
7956, 2015
7955, 2039
7751, 3021
8282, 1393
7607, 4729
7661, 4545
8175, 1571
7729, 3064
8040, 1758
7933, 2083
7911, 2632
8077, 1598
7897, 2632
7782, 2933
8092, 1597
8253, 1559
7836, 2903
8269, 1486
7624, 4686
7762, 2970
7966, 1989
8274, 1468
7946, 2066
7742, 3047
7754, 2996
7958, 2014
7971, 1953
7986, 1952
7767, 2934
7849, 2887
8053, 1741
7746, 3021
7950, 2040
8270, 1475
7752, 2996
7956, 2015
7955, 2039
7751, 3021
7607, 4729
8282, 1393
8175, 1571
7729, 3064
7986, 1952
8040, 1758
7933, 2083
7911, 2632
8077, 1598
7782, 2933
8092, 1597
8253, 1559
7836, 2903
8269, 1486
7624, 4686
7762, 2970
