costo,tiempo
11846, 1848
11208, 3485
11208, 3485
11846, 1848
11642, 2888
11250, 3001
11780, 2408
11642, 2888
11815, 1940
11239, 3393
11811, 2316
11780, 2408
11243, 3017
11250, 3001
11815, 1940
11239, 3393
11794, 2356
11794, 2356
11811, 2316
11243, 3017
11846, 1848
11208, 3485
11642, 2888
11780, 2408
11250, 3001
11815, 1940
11239, 3393
11794, 2356
11811, 2316
11243, 3017
11846, 1848
11208, 3485
11642, 2888
11780, 2408
11250, 3001
11815, 1940
11239, 3393
11794, 2356
11811, 2316
11243, 3017
11846, 1848
11208, 3485
11642, 2888
11780, 2408
11250, 3001
11815, 1940
11239, 3393
11794, 2356
11811, 2316
11243, 3017
11846, 1848
11208, 3485
11642, 2888
11780, 2408
11250, 3001
11815, 1940
11239, 3393
11794, 2356
11811, 2316
11243, 3017
11846, 1848
11208, 3485
11642, 2888
11780, 2408
11250, 3001
11815, 1940
11239, 3393
11794, 2356
11811, 2316
11243, 3017
11208, 3485
11846, 1848
11642, 2888
11780, 2408
11250, 3001
11815, 1940
11239, 3393
11794, 2356
11811, 2316
11243, 3017
11846, 1848
11208, 3485
11642, 2888
11780, 2408
11250, 3001
11815, 1940
11239, 3393
11794, 2356
11811, 2316
11243, 3017
11846, 1848
11208, 3485
11642, 2888
11780, 2408
11815, 1940
11239, 3393
11794, 2356
11811, 2316
11243, 3017
11846, 1848
