costo,tiempo
7936, 5403
17729, 2074
17729, 2074
7936, 5403
10075, 3472
17236, 3207
8576, 4132
8360, 5123
17439, 2369
17409, 3037
10075, 3472
9390, 3922
9312, 4082
9390, 3922
17236, 3207
17699, 2205
8067, 5310
8089, 5179
17439, 2369
17699, 2205
8576, 4132
17377, 3137
17378, 3044
8067, 5310
8360, 5123
8214, 5148
9312, 4082
8214, 5148
17346, 3144
17268, 3200
8089, 5179
17268, 3200
17346, 3144
17409, 3037
17378, 3044
17377, 3137
7936, 5403
10075, 3472
9390, 3922
17236, 3207
17439, 2369
17699, 2205
8576, 4132
8067, 5310
8360, 5123
9312, 4082
8214, 5148
8089, 5179
17268, 3200
17346, 3144
17378, 3044
17377, 3137
7936, 5403
10075, 3472
9390, 3922
17236, 3207
17439, 2369
17699, 2205
8576, 4132
8067, 5310
8360, 5123
9312, 4082
8214, 5148
8089, 5179
17268, 3200
17346, 3144
17378, 3044
17377, 3137
7936, 5403
10075, 3472
9390, 3922
17236, 3207
17439, 2369
17699, 2205
8576, 4132
8067, 5310
8360, 5123
9312, 4082
8214, 5148
8089, 5179
17268, 3200
17346, 3144
17378, 3044
17377, 3137
7936, 5403
10075, 3472
9390, 3922
17236, 3207
17439, 2369
17699, 2205
8576, 4132
17378, 3044
8067, 5310
8360, 5123
9312, 4082
8214, 5148
8089, 5179
17268, 3200
17346, 3144
17377, 3137
