costo,tiempo
9548, 1960
7677, 5766
9548, 1960
7677, 5766
8165, 2493
7938, 5753
8950, 2439
9280, 2040
8165, 2493
9127, 2114
9114, 2395
9280, 2040
8950, 2439
9122, 2301
9122, 2301
9127, 2114
9114, 2395
9548, 1960
7677, 5766
8165, 2493
9280, 2040
8950, 2439
9122, 2301
9127, 2114
9114, 2395
7677, 5766
9548, 1960
8165, 2493
9280, 2040
8950, 2439
9122, 2301
9127, 2114
9114, 2395
9548, 1960
7677, 5766
8165, 2493
9280, 2040
8950, 2439
9122, 2301
9127, 2114
9114, 2395
9548, 1960
8165, 2493
9280, 2040
8950, 2439
9122, 2301
9127, 2114
9114, 2395
9548, 1960
8165, 2493
8950, 2439
9122, 2301
9114, 2395
9127, 2114
9548, 1960
8950, 2439
9122, 2301
9114, 2395
9127, 2114
8950, 2439
9122, 2301
9114, 2395
9127, 2114
8950, 2439
9114, 2395
9127, 2114
8950, 2439
9114, 2395
9127, 2114
8950, 2439
9114, 2395
9127, 2114
8950, 2439
9114, 2395
9127, 2114
8950, 2439
9114, 2395
9127, 2114
8950, 2439
9114, 2395
8950, 2439
9114, 2395
8950, 2439
9114, 2395
8950, 2439
9114, 2395
8950, 2439
9114, 2395
8950, 2439
9114, 2395
8950, 2439
9114, 2395
8950, 2439
9114, 2395
8950, 2439
9114, 2395
8950, 2439
9114, 2395
8950, 2439
9114, 2395
