costo,tiempo
12022, 1819
10096, 4135
10096, 4135
12022, 1819
10146, 3283
11349, 2914
11450, 1842
11437, 2424
11987, 1822
11368, 2904
11349, 2914
11987, 1822
11450, 1842
10096, 4135
12022, 1819
11349, 2914
11450, 1842
11987, 1822
12022, 1819
11349, 2914
11987, 1822
12022, 1819
11349, 2914
11987, 1822
12022, 1819
11349, 2914
11987, 1822
12022, 1819
11349, 2914
11987, 1822
12022, 1819
11987, 1822
12022, 1819
11987, 1822
12022, 1819
11987, 1822
12022, 1819
11987, 1822
12022, 1819
11987, 1822
12022, 1819
12022, 1819
12022, 1819
12022, 1819
12022, 1819
12022, 1819
12022, 1819
12022, 1819
12022, 1819
12022, 1819
12022, 1819
11349, 2914
11349, 2914
11987, 1822
11987, 1822
11987, 1822
11987, 1822
12022, 1819
12022, 1819
12022, 1819
12022, 1819
12022, 1819
12022, 1819
11987, 1822
11987, 1822
11987, 1822
12022, 1819
12022, 1819
11349, 2914
12022, 1819
11349, 2914
11987, 1822
12022, 1819
11349, 2914
11987, 1822
11349, 2914
11349, 2914
12022, 1819
12022, 1819
11987, 1822
12022, 1819
12022, 1819
11349, 2914
11987, 1822
12022, 1819
12022, 1819
11349, 2914
11987, 1822
12022, 1819
11987, 1822
12022, 1819
11987, 1822
12022, 1819
12022, 1819
12022, 1819
11987, 1822
11987, 1822
12022, 1819
11987, 1822
12022, 1819
